timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/14 15:19:59.880, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.47, 48
2026/03/14 15:20:00.896, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.47, 48
2026/03/14 15:20:01.896, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.45, 48
2026/03/14 15:20:02.896, 0, NVIDIA GB10, 1, 0, [N/A], [N/A], 7.54, 49
2026/03/14 15:20:03.897, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.76, 49
2026/03/14 15:20:04.897, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.32, 49
2026/03/14 15:20:11.698, 0, NVIDIA GB10, 6, 0, [N/A], [N/A], 12.16, 49
2026/03/14 15:20:12.698, 0, NVIDIA GB10, 21, 0, [N/A], [N/A], 11.94, 49
2026/03/14 15:20:13.698, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.58, 49
2026/03/14 15:20:14.699, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.57, 49
2026/03/14 15:20:15.699, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.60, 49
2026/03/14 15:20:16.699, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.72, 49
2026/03/14 15:20:17.699, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.72, 49
2026/03/14 15:20:18.701, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 11.88, 49
2026/03/14 15:20:19.701, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 12.05, 49
2026/03/14 15:20:20.701, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 11.90, 49
2026/03/14 15:20:21.702, 0, NVIDIA GB10, 24, 0, [N/A], [N/A], 11.95, 49
2026/03/14 15:20:22.702, 0, NVIDIA GB10, 11, 0, [N/A], [N/A], 11.68, 49
2026/03/14 15:20:23.702, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.60, 49
2026/03/14 15:20:24.702, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.54, 49
2026/03/14 15:20:25.703, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.56, 49
2026/03/14 15:20:26.704, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.66, 49
2026/03/14 15:20:27.705, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.65, 49
2026/03/14 15:20:28.705, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.57, 49
2026/03/14 15:20:29.705, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.52, 49
2026/03/14 15:20:30.705, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.50, 49
2026/03/14 15:20:31.706, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.58, 49
2026/03/14 15:20:32.706, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.61, 49
2026/03/14 15:20:33.706, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.54, 49
2026/03/14 15:20:34.707, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.61, 49
2026/03/14 15:20:35.707, 0, NVIDIA GB10, 3, 0, [N/A], [N/A], 11.41, 49
2026/03/14 15:20:36.708, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 29.84, 53
2026/03/14 15:20:37.708, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 42.14, 54
2026/03/14 15:20:38.709, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 31.12, 50
2026/03/14 15:20:39.710, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 83.08, 62
2026/03/14 15:20:40.711, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 89.33, 63
2026/03/14 15:20:41.711, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 65.81, 57
2026/03/14 15:20:42.712, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 43.80, 57
2026/03/14 15:20:43.713, 0, NVIDIA GB10, 76, 0, [N/A], [N/A], 60.94, 64
2026/03/14 15:20:44.713, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 89.54, 64
2026/03/14 15:20:45.714, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 65.77, 58
2026/03/14 15:20:46.715, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 43.71, 59
2026/03/14 15:20:47.716, 0, NVIDIA GB10, 47, 0, [N/A], [N/A], 39.71, 62
2026/03/14 15:20:48.717, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 42.66, 55
2026/03/14 15:20:49.717, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 45.92, 59
2026/03/14 15:20:50.718, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 43.34, 59
2026/03/14 15:20:51.719, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 39.56, 59
2026/03/14 15:20:52.719, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 36.68, 62
2026/03/14 15:20:53.720, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 47.97, 59
2026/03/14 15:20:54.720, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 33.67, 55
2026/03/14 15:20:55.721, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 56.91, 59
2026/03/14 15:20:56.722, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 39.65, 64
2026/03/14 15:20:57.723, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 49.17, 60
2026/03/14 15:20:58.723, 0, NVIDIA GB10, 11, 0, [N/A], [N/A], 43.02, 60
2026/03/14 15:20:59.723, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 43.33, 60
2026/03/14 15:21:00.724, 0, NVIDIA GB10, 59, 0, [N/A], [N/A], 40.01, 66
2026/03/14 15:21:01.724, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.33, 60
2026/03/14 15:21:02.725, 0, NVIDIA GB10, 81, 0, [N/A], [N/A], 35.71, 64
2026/03/14 15:21:03.726, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 45.83, 57
2026/03/14 15:21:04.726, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 49.23, 60
2026/03/14 15:21:05.727, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 43.64, 61
2026/03/14 15:21:06.728, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 49.26, 67
2026/03/14 15:21:07.729, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 90.40, 68
2026/03/14 15:21:08.730, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 75.08, 62
2026/03/14 15:21:09.731, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 44.85, 62
2026/03/14 15:21:10.731, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 35.17, 58
2026/03/14 15:21:11.732, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 83.82, 69
2026/03/14 15:21:12.732, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 90.11, 69
2026/03/14 15:21:13.733, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 53.75, 63
2026/03/14 15:21:14.733, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 44.73, 63
2026/03/14 15:21:15.734, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 52.94, 69
2026/03/14 15:21:16.734, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 84.70, 65
2026/03/14 15:21:17.735, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 44.69, 64
2026/03/14 15:21:18.735, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 44.24, 64
2026/03/14 15:21:19.736, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 52.12, 69
2026/03/14 15:21:20.736, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 85.87, 65
2026/03/14 15:21:21.737, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 44.67, 64
2026/03/14 15:21:22.738, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 44.28, 64
2026/03/14 15:21:23.738, 0, NVIDIA GB10, 58, 0, [N/A], [N/A], 58.01, 70
2026/03/14 15:21:24.739, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 67.62, 64
2026/03/14 15:21:25.739, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 44.63, 64
2026/03/14 15:21:26.740, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 62.30, 71
2026/03/14 15:21:27.741, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 69.00, 65
2026/03/14 15:21:28.741, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 44.65, 65
2026/03/14 15:21:29.742, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 49.25, 71
2026/03/14 15:21:30.743, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 91.36, 71
2026/03/14 15:21:31.744, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 46.22, 65
2026/03/14 15:21:32.744, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 45.19, 66
2026/03/14 15:21:33.745, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 44.66, 65
2026/03/14 15:21:34.745, 0, NVIDIA GB10, 86, 0, [N/A], [N/A], 61.20, 72
2026/03/14 15:21:35.746, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 74.69, 66
2026/03/14 15:21:36.746, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.22, 66
2026/03/14 15:21:37.747, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 38.66, 62
2026/03/14 15:21:38.748, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 75.03, 72
2026/03/14 15:21:39.748, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 66.41, 66
2026/03/14 15:21:40.749, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.02, 66
2026/03/14 15:21:41.749, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 38.99, 62
2026/03/14 15:21:42.750, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 77.92, 72
2026/03/14 15:21:43.751, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 82.46, 68
2026/03/14 15:21:44.751, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 45.26, 67
2026/03/14 15:21:45.752, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.31, 67
2026/03/14 15:21:46.753, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 35.42, 62
2026/03/14 15:21:47.753, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 51.78, 66
2026/03/14 15:21:48.754, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 37.15, 70
2026/03/14 15:21:49.755, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 51.26, 66
2026/03/14 15:21:50.756, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 64.00, 73
2026/03/14 15:21:51.756, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 90.98, 74
2026/03/14 15:21:52.757, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 72.20, 68
2026/03/14 15:21:53.758, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 46.02, 68
2026/03/14 15:21:54.759, 0, NVIDIA GB10, 59, 0, [N/A], [N/A], 41.26, 72
2026/03/14 15:21:55.760, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 92.11, 74
2026/03/14 15:21:56.761, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 62.46, 68
2026/03/14 15:21:57.762, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 45.68, 68
2026/03/14 15:21:58.762, 0, NVIDIA GB10, 81, 0, [N/A], [N/A], 35.90, 71
2026/03/14 15:21:59.763, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 56.75, 68
2026/03/14 15:22:00.764, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.35, 67
2026/03/14 15:22:01.764, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 55.35, 73
2026/03/14 15:22:02.765, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 87.14, 69
2026/03/14 15:22:03.766, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.59, 68
2026/03/14 15:22:04.766, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.63, 68
2026/03/14 15:22:05.768, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 36.49, 70
2026/03/14 15:22:06.768, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 52.34, 67
2026/03/14 15:22:07.769, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 45.55, 67
2026/03/14 15:22:08.769, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 47.64, 74
2026/03/14 15:22:09.770, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 91.91, 74
2026/03/14 15:22:10.771, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 90.00, 75
2026/03/14 15:22:11.772, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 90.85, 75
2026/03/14 15:22:12.773, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 91.21, 76
2026/03/14 15:22:13.774, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 90.91, 76
2026/03/14 15:22:14.775, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 92.21, 77
2026/03/14 15:22:15.776, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 54.10, 70
2026/03/14 15:22:16.776, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.21, 70
2026/03/14 15:22:17.777, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 45.72, 70
2026/03/14 15:22:18.778, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 45.61, 69
2026/03/14 15:22:19.779, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 44.60, 69
2026/03/14 15:22:20.779, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 44.38, 68
2026/03/14 15:22:21.780, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 44.56, 69
2026/03/14 15:22:22.780, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 44.60, 69
2026/03/14 15:22:23.781, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 44.41, 68
2026/03/14 15:22:24.781, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 44.31, 68
2026/03/14 15:22:25.782, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 51.76, 74
2026/03/14 15:22:26.783, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 53.77, 68
2026/03/14 15:22:27.783, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 45.52, 68
2026/03/14 15:22:28.784, 0, NVIDIA GB10, 31, 0, [N/A], [N/A], 43.07, 74
2026/03/14 15:22:29.785, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.92, 68
2026/03/14 15:22:30.785, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 45.14, 68
2026/03/14 15:22:31.786, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 43.49, 68
2026/03/14 15:22:32.786, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 45.15, 67
2026/03/14 15:22:33.787, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 42.04, 68
2026/03/14 15:22:34.788, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 44.91, 68
2026/03/14 15:22:35.788, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 38.43, 70
2026/03/14 15:22:36.789, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 44.84, 67
2026/03/14 15:22:37.789, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 36.15, 69
2026/03/14 15:22:38.790, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 48.66, 67
2026/03/14 15:22:39.791, 0, NVIDIA GB10, 4, 0, [N/A], [N/A], 43.00, 71
2026/03/14 15:22:40.792, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 45.79, 66
2026/03/14 15:22:41.793, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 44.97, 67
2026/03/14 15:22:42.793, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 50.25, 73
2026/03/14 15:22:43.794, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 92.66, 75
2026/03/14 15:22:44.794, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 57.84, 67
2026/03/14 15:22:45.795, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.87, 67
2026/03/14 15:22:46.796, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.50, 67
2026/03/14 15:22:47.796, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.57, 67
2026/03/14 15:22:48.796, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 39.41, 63
2026/03/14 15:22:49.797, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 70.07, 74
2026/03/14 15:22:50.797, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 85.43, 68
2026/03/14 15:22:51.798, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.38, 67
2026/03/14 15:22:52.799, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.74, 67
